feature_name, count
ts__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_3__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_6__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20);222
ts__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20);222
ts__spkt_welch_density__coeff_2;222
ts__spkt_welch_density__coeff_5;222
ts__spkt_welch_density__coeff_8;222
ts__ar_coefficient__coeff_0__k_10;222
ts__ar_coefficient__coeff_1__k_10;222
ts__ar_coefficient__coeff_2__k_10;222
ts__ar_coefficient__coeff_3__k_10;222
ts__ar_coefficient__coeff_4__k_10;222
ts__ar_coefficient__coeff_5__k_10;222
ts__ar_coefficient__coeff_6__k_10;222
ts__ar_coefficient__coeff_7__k_10;222
ts__ar_coefficient__coeff_8__k_10;222
ts__ar_coefficient__coeff_9__k_10;222
ts__ar_coefficient__coeff_10__k_10;222
ts__change_quantiles__f_agg_"mean"__isabs_False__qh_0.2__ql_0.0;222
ts__change_quantiles__f_agg_"var"__isabs_False__qh_0.2__ql_0.0;222
ts__change_quantiles__f_agg_"mean"__isabs_True__qh_0.2__ql_0.0;222
ts__change_quantiles__f_agg_"var"__isabs_True__qh_0.2__ql_0.0;222
